RegionID,Stock_Market,Mortgage_Rate,Monthly_Supply_Of_Homes,Median_Price_Range
395224,2368.6201170000004,4.32,7.6,100k - 125k
395115,2368.6201170000004,4.32,7.6,175k - 200k
394440,2368.6201170000004,4.32,7.6,100k - 125k
394399,2368.6201170000004,4.32,7.6,125k - 150k
395160,2368.6201170000004,4.32,7.6,100k - 125k
394816,2368.6201170000004,4.32,7.6,175k - 200k
394766,2368.6201170000004,4.32,7.6,100k - 125k
394931,2368.6201170000004,4.32,7.6,150k - 175k
394528,2368.6201170000004,4.32,7.6,125k - 150k
394531,2368.6201170000004,4.32,7.6,125k - 150k
394711,2368.6201170000004,4.32,7.6,125k - 150k
394352,2368.6201170000004,4.32,7.6,125k - 150k
394666,2368.6201170000004,4.32,7.6,150k - 175k
395006,2368.6201170000004,4.32,7.6,175k - 200k
394549,2368.6201170000004,4.32,7.6,175k - 200k
394995,2368.6201170000004,4.32,7.6,100k - 125k
395183,2368.6201170000004,4.32,7.6,200k - 225k
394746,2368.6201170000004,4.32,7.6,100k - 125k
395048,2368.6201170000004,4.32,7.6,150k - 175k
394927,2368.6201170000004,4.32,7.6,75k - 100k
394602,2368.6201170000004,4.32,7.6,225k - 250k
394405,2368.6201170000004,4.32,7.6,300k - 350k
394471,2368.6201170000004,4.32,7.6,125k - 150k
394645,2368.6201170000004,4.32,7.6,175k - 200k
394813,2368.6201170000004,4.32,7.6,125k - 150k
394346,2368.6201170000004,4.32,7.6,100k - 125k
394623,2368.6201170000004,4.32,7.6,125k - 150k
395246,2368.6201170000004,4.32,7.6,150k - 175k
395009,2368.6201170000004,4.32,7.6,100k - 125k
395007,2368.6201170000004,4.32,7.6,125k - 150k
395094,2368.6201170000004,4.32,7.6,75k - 100k
394546,2368.6201170000004,4.32,7.6,175k - 200k
395166,2368.6201170000004,4.32,7.6,350k - 400k
395153,2368.6201170000004,4.32,7.6,175k - 200k
394586,2368.6201170000004,4.32,7.6,150k - 175k
394309,2368.6201170000004,4.32,7.6,125k - 150k
394742,2368.6201170000004,4.32,7.6,175k - 200k
395091,2368.6201170000004,4.32,7.6,75k - 100k
395230,2368.6201170000004,4.32,7.6,75k - 100k
753899,2507.409912,4.23,8.2,350k - 400k
394463,2507.409912,4.23,8.2,175k - 200k
394514,2507.409912,4.23,8.2,125k - 150k
394974,2507.409912,4.23,8.2,200k - 225k
394692,2507.409912,4.23,8.2,150k - 175k
395209,2507.409912,4.23,8.2,300k - 350k
394856,2507.409912,4.23,8.2,150k - 175k
394347,2507.409912,4.23,8.2,125k - 150k
394404,2507.409912,4.23,8.2,300k - 350k
395057,2507.409912,4.23,8.2,400k - 450
394532,2507.409912,4.23,8.2,100k - 125k
395025,2507.409912,4.23,8.2,175k - 200k
394976,2507.409912,4.23,8.2,125k - 150k
395078,2507.409912,4.23,8.2,275k - 300k
394865,2507.409912,4.23,8.2,175k - 200k
395056,2507.409912,4.23,8.2,350k - 400k
395121,2507.409912,4.23,8.2,125k - 150k
395148,2507.409912,4.23,8.2,125k - 150k
394358,2507.409912,4.23,8.2,250k - 275k
394530,2507.409912,4.23,8.2,225k - 250k
394982,2507.409912,4.23,8.2,125k - 150k
394998,2507.409912,4.23,8.2,225k - 250k
394458,2507.409912,4.23,8.2,150k - 175k
395045,2507.409912,4.23,8.2,225k - 250k
395055,2507.409912,4.23,8.2,150k - 175k
394943,2507.409912,4.23,8.2,125k - 150k
394466,2507.409912,4.23,8.2,125k - 150k
394475,2507.409912,4.23,8.2,125k - 150k
394735,2507.409912,4.23,8.2,125k - 150k
394775,2507.409912,4.23,8.2,125k - 150k
394492,2507.409912,4.23,8.2,125k - 150k
394705,2507.409912,4.23,8.2,125k - 150k
395059,2507.409912,4.23,8.2,500k - 550k
394355,2507.409912,4.23,8.2,175k - 200k
395194,2507.409912,4.23,8.2,200k - 225k
394902,2507.409912,4.23,8.2,150k - 175k
395005,2507.409912,4.23,8.2,200k - 225k
394862,2507.409912,4.23,8.2,175k - 200k
394714,2507.409912,4.23,8.2,150k - 175k
394849,2507.409912,4.23,8.2,125k - 150k
394935,2507.409912,4.23,8.2,125k - 150k
394807,2507.409912,4.23,8.2,125k - 150k
394669,2507.409912,4.23,8.2,225k - 250k
395022,2507.409912,4.23,8.2,200k - 225k
394910,2507.409912,4.23,8.2,150k - 175k
394425,2507.409912,4.23,8.2,125k - 150k
395012,2507.409912,4.23,8.2,175k - 200k
394388,2507.409912,4.23,8.2,150k - 175k
395053,2507.409912,4.23,8.2,200k - 225k
395031,2507.409912,4.23,8.2,100k - 125k
394640,2507.409912,4.23,8.2,100k - 125k
395167,2507.409912,4.23,8.2,150k - 175k
753924,2507.409912,4.23,8.2,400k - 450
395169,2507.409912,4.23,8.2,125k - 150k
394619,2507.409912,4.23,8.2,175k - 200k
395238,2507.409912,4.23,8.2,225k - 250k
394415,2507.409912,4.23,8.2,350k - 400k
394312,2507.409912,4.23,8.2,175k - 200k
394308,2507.409912,4.23,8.2,175k - 200k
394938,2507.409912,4.23,8.2,125k - 150k
394908,2507.409912,4.23,8.2,225k - 250k
394357,2507.409912,4.23,8.2,125k - 150k
394753,2507.409912,4.23,8.2,125k - 150k
394653,2507.409912,4.23,8.2,125k - 150k
394952,2507.409912,4.23,8.2,350k - 400k
394318,2507.409912,4.23,8.2,175k - 200k
394561,2507.409912,4.23,8.2,125k - 150k
394367,2507.409912,4.23,8.2,150k - 175k
394521,2507.409912,4.23,8.2,100k - 125k
394843,2507.409912,4.23,8.2,100k - 125k
394486,2507.409912,4.23,8.2,125k - 150k
394648,2507.409912,4.23,8.2,125k - 150k
394304,2507.409912,4.23,8.2,100k - 125k
753906,2507.409912,4.23,8.2,150k - 175k
394798,2507.409912,4.23,8.2,150k - 175k
395134,2507.409912,4.23,8.2,175k - 200k
394457,2507.409912,4.23,8.2,175k - 200k
395143,2507.409912,4.23,8.2,125k - 150k
394484,2507.409912,4.23,8.2,200k - 225k
395235,2507.409912,4.23,8.2,125k - 150k
395224,2507.409912,4.23,8.2,100k - 125k
395115,2507.409912,4.23,8.2,175k - 200k
394440,2507.409912,4.23,8.2,100k - 125k
394399,2507.409912,4.23,8.2,125k - 150k
395160,2507.409912,4.23,8.2,100k - 125k
394816,2507.409912,4.23,8.2,200k - 225k
394766,2507.409912,4.23,8.2,75k - 100k
394931,2507.409912,4.23,8.2,150k - 175k
394528,2507.409912,4.23,8.2,100k - 125k
394531,2507.409912,4.23,8.2,125k - 150k
394711,2507.409912,4.23,8.2,150k - 175k
394352,2507.409912,4.23,8.2,125k - 150k
394666,2507.409912,4.23,8.2,150k - 175k
395006,2507.409912,4.23,8.2,175k - 200k
394549,2507.409912,4.23,8.2,200k - 225k
394995,2507.409912,4.23,8.2,100k - 125k
395183,2507.409912,4.23,8.2,200k - 225k
394746,2507.409912,4.23,8.2,100k - 125k
395048,2507.409912,4.23,8.2,150k - 175k
394927,2507.409912,4.23,8.2,75k - 100k
394602,2507.409912,4.23,8.2,200k - 225k
394405,2507.409912,4.23,8.2,300k - 350k
394471,2507.409912,4.23,8.2,125k - 150k
394645,2507.409912,4.23,8.2,175k - 200k
394813,2507.409912,4.23,8.2,75k - 100k
394346,2507.409912,4.23,8.2,125k - 150k
394623,2507.409912,4.23,8.2,100k - 125k
395246,2507.409912,4.23,8.2,125k - 150k
395009,2507.409912,4.23,8.2,100k - 125k
395007,2507.409912,4.23,8.2,125k - 150k
395094,2507.409912,4.23,8.2,75k - 100k
394546,2507.409912,4.23,8.2,150k - 175k
395166,2507.409912,4.23,8.2,275k - 300k
395153,2507.409912,4.23,8.2,175k - 200k
394586,2507.409912,4.23,8.2,150k - 175k
394309,2507.409912,4.23,8.2,75k - 100k
394742,2507.409912,4.23,8.2,125k - 150k
395091,2507.409912,4.23,8.2,75k - 100k
395230,2507.409912,4.23,8.2,100k - 125k
753899,2498.22998,4.4,8.2,350k - 400k
394463,2498.22998,4.4,8.2,175k - 200k
394514,2498.22998,4.4,8.2,125k - 150k
394974,2498.22998,4.4,8.2,200k - 225k
394692,2498.22998,4.4,8.2,150k - 175k
395209,2498.22998,4.4,8.2,300k - 350k
394856,2498.22998,4.4,8.2,150k - 175k
394347,2498.22998,4.4,8.2,125k - 150k
394404,2498.22998,4.4,8.2,300k - 350k
395057,2498.22998,4.4,8.2,400k - 450
394532,2498.22998,4.4,8.2,75k - 100k
395025,2498.22998,4.4,8.2,200k - 225k
394976,2498.22998,4.4,8.2,125k - 150k
395078,2498.22998,4.4,8.2,275k - 300k
394865,2498.22998,4.4,8.2,175k - 200k
395056,2498.22998,4.4,8.2,350k - 400k
395121,2498.22998,4.4,8.2,125k - 150k
395148,2498.22998,4.4,8.2,125k - 150k
394358,2498.22998,4.4,8.2,250k - 275k
394530,2498.22998,4.4,8.2,225k - 250k
394982,2498.22998,4.4,8.2,100k - 125k
394998,2498.22998,4.4,8.2,225k - 250k
394458,2498.22998,4.4,8.2,150k - 175k
395045,2498.22998,4.4,8.2,225k - 250k
395055,2498.22998,4.4,8.2,150k - 175k
394943,2498.22998,4.4,8.2,100k - 125k
394466,2498.22998,4.4,8.2,125k - 150k
394475,2498.22998,4.4,8.2,125k - 150k
394735,2498.22998,4.4,8.2,125k - 150k
394775,2498.22998,4.4,8.2,125k - 150k
394492,2498.22998,4.4,8.2,150k - 175k
394705,2498.22998,4.4,8.2,125k - 150k
395059,2498.22998,4.4,8.2,500k - 550k
394355,2498.22998,4.4,8.2,175k - 200k
395194,2498.22998,4.4,8.2,225k - 250k
394902,2498.22998,4.4,8.2,150k - 175k
395005,2498.22998,4.4,8.2,200k - 225k
394862,2498.22998,4.4,8.2,150k - 175k
394714,2498.22998,4.4,8.2,150k - 175k
394849,2498.22998,4.4,8.2,125k - 150k
394935,2498.22998,4.4,8.2,125k - 150k
394807,2498.22998,4.4,8.2,125k - 150k
394669,2498.22998,4.4,8.2,225k - 250k
395022,2498.22998,4.4,8.2,200k - 225k
394910,2498.22998,4.4,8.2,150k - 175k
394425,2498.22998,4.4,8.2,100k - 125k
395012,2498.22998,4.4,8.2,200k - 225k
394388,2498.22998,4.4,8.2,150k - 175k
395053,2498.22998,4.4,8.2,175k - 200k
395031,2498.22998,4.4,8.2,100k - 125k
394640,2498.22998,4.4,8.2,100k - 125k
395167,2498.22998,4.4,8.2,150k - 175k
753924,2498.22998,4.4,8.2,400k - 450
395169,2498.22998,4.4,8.2,125k - 150k
394619,2498.22998,4.4,8.2,150k - 175k
395238,2498.22998,4.4,8.2,200k - 225k
394415,2498.22998,4.4,8.2,400k - 450
394312,2498.22998,4.4,8.2,150k - 175k
394308,2498.22998,4.4,8.2,175k - 200k
394938,2498.22998,4.4,8.2,125k - 150k
394908,2498.22998,4.4,8.2,175k - 200k
394357,2498.22998,4.4,8.2,125k - 150k
394753,2498.22998,4.4,8.2,125k - 150k
394653,2498.22998,4.4,8.2,125k - 150k
394952,2498.22998,4.4,8.2,400k - 450
394318,2498.22998,4.4,8.2,175k - 200k
394561,2498.22998,4.4,8.2,125k - 150k
394367,2498.22998,4.4,8.2,150k - 175k
394521,2498.22998,4.4,8.2,100k - 125k
394843,2498.22998,4.4,8.2,100k - 125k
394486,2498.22998,4.4,8.2,125k - 150k
394648,2498.22998,4.4,8.2,125k - 150k
394304,2498.22998,4.4,8.2,125k - 150k
753906,2498.22998,4.4,8.2,150k - 175k
394798,2498.22998,4.4,8.2,150k - 175k
395134,2498.22998,4.4,8.2,175k - 200k
394457,2498.22998,4.4,8.2,200k - 225k
395143,2498.22998,4.4,8.2,100k - 125k
394484,2498.22998,4.4,8.2,200k - 225k
395235,2498.22998,4.4,8.2,125k - 150k
395224,2498.22998,4.4,8.2,100k - 125k
395115,2498.22998,4.4,8.2,175k - 200k
394440,2498.22998,4.4,8.2,100k - 125k
394399,2498.22998,4.4,8.2,125k - 150k
395160,2498.22998,4.4,8.2,75k - 100k
394816,2498.22998,4.4,8.2,175k - 200k
394766,2498.22998,4.4,8.2,100k - 125k
394931,2498.22998,4.4,8.2,150k - 175k
394528,2498.22998,4.4,8.2,125k - 150k
394531,2498.22998,4.4,8.2,125k - 150k
394711,2498.22998,4.4,8.2,125k - 150k
394352,2498.22998,4.4,8.2,125k - 150k
394666,2498.22998,4.4,8.2,150k - 175k
395006,2498.22998,4.4,8.2,175k - 200k
394549,2498.22998,4.4,8.2,200k - 225k
394995,2498.22998,4.4,8.2,100k - 125k
395183,2498.22998,4.4,8.2,200k - 225k
394746,2498.22998,4.4,8.2,125k - 150k
395048,2498.22998,4.4,8.2,175k - 200k
394927,2498.22998,4.4,8.2,75k - 100k
394602,2498.22998,4.4,8.2,200k - 225k
394405,2498.22998,4.4,8.2,300k - 350k
394471,2498.22998,4.4,8.2,125k - 150k
394645,2498.22998,4.4,8.2,175k - 200k
394813,2498.22998,4.4,8.2,100k - 125k
394346,2498.22998,4.4,8.2,125k - 150k
394623,2498.22998,4.4,8.2,100k - 125k
395246,2498.22998,4.4,8.2,150k - 175k
395009,2498.22998,4.4,8.2,100k - 125k
395007,2498.22998,4.4,8.2,125k - 150k
395094,2498.22998,4.4,8.2,75k - 100k
394546,2498.22998,4.4,8.2,125k - 150k
395166,2498.22998,4.4,8.2,300k - 350k
395153,2498.22998,4.4,8.2,175k - 200k
394586,2498.22998,4.4,8.2,125k - 150k
394309,2498.22998,4.4,8.2,100k - 125k
394742,2498.22998,4.4,8.2,150k - 175k
395091,2498.22998,4.4,8.2,75k - 100k
395230,2498.22998,4.4,8.2,<75k
753899,2652.8701170000004,4.86,7.0,350k - 400k
394463,2652.8701170000004,4.86,7.0,175k - 200k
394514,2652.8701170000004,4.86,7.0,150k - 175k
394974,2652.8701170000004,4.86,7.0,200k - 225k
394692,2652.8701170000004,4.86,7.0,150k - 175k
395209,2652.8701170000004,4.86,7.0,300k - 350k
394856,2652.8701170000004,4.86,7.0,150k - 175k
394347,2652.8701170000004,4.86,7.0,125k - 150k
394404,2652.8701170000004,4.86,7.0,300k - 350k
395057,2652.8701170000004,4.86,7.0,400k - 450
394532,2652.8701170000004,4.86,7.0,75k - 100k
395025,2652.8701170000004,4.86,7.0,200k - 225k
394976,2652.8701170000004,4.86,7.0,125k - 150k
395078,2652.8701170000004,4.86,7.0,300k - 350k
394865,2652.8701170000004,4.86,7.0,175k - 200k
395056,2652.8701170000004,4.86,7.0,350k - 400k
395121,2652.8701170000004,4.86,7.0,150k - 175k
395148,2652.8701170000004,4.86,7.0,125k - 150k
394358,2652.8701170000004,4.86,7.0,225k - 250k
394530,2652.8701170000004,4.86,7.0,225k - 250k
394982,2652.8701170000004,4.86,7.0,125k - 150k
394998,2652.8701170000004,4.86,7.0,225k - 250k
394458,2652.8701170000004,4.86,7.0,150k - 175k
395045,2652.8701170000004,4.86,7.0,225k - 250k
395055,2652.8701170000004,4.86,7.0,150k - 175k
394943,2652.8701170000004,4.86,7.0,100k - 125k
394466,2652.8701170000004,4.86,7.0,125k - 150k
394475,2652.8701170000004,4.86,7.0,125k - 150k
394735,2652.8701170000004,4.86,7.0,125k - 150k
394775,2652.8701170000004,4.86,7.0,125k - 150k
394492,2652.8701170000004,4.86,7.0,150k - 175k
394705,2652.8701170000004,4.86,7.0,125k - 150k
395059,2652.8701170000004,4.86,7.0,500k - 550k
394355,2652.8701170000004,4.86,7.0,175k - 200k
395194,2652.8701170000004,4.86,7.0,225k - 250k
394902,2652.8701170000004,4.86,7.0,150k - 175k
395005,2652.8701170000004,4.86,7.0,200k - 225k
394862,2652.8701170000004,4.86,7.0,150k - 175k
394714,2652.8701170000004,4.86,7.0,150k - 175k
394849,2652.8701170000004,4.86,7.0,125k - 150k
394935,2652.8701170000004,4.86,7.0,125k - 150k
394807,2652.8701170000004,4.86,7.0,125k - 150k
394669,2652.8701170000004,4.86,7.0,225k - 250k
395022,2652.8701170000004,4.86,7.0,200k - 225k
394910,2652.8701170000004,4.86,7.0,150k - 175k
394425,2652.8701170000004,4.86,7.0,100k - 125k
395012,2652.8701170000004,4.86,7.0,175k - 200k
394388,2652.8701170000004,4.86,7.0,150k - 175k
395053,2652.8701170000004,4.86,7.0,175k - 200k
395031,2652.8701170000004,4.86,7.0,100k - 125k
394640,2652.8701170000004,4.86,7.0,100k - 125k
395167,2652.8701170000004,4.86,7.0,150k - 175k
753924,2652.8701170000004,4.86,7.0,400k - 450
395169,2652.8701170000004,4.86,7.0,125k - 150k
394619,2652.8701170000004,4.86,7.0,175k - 200k
395238,2652.8701170000004,4.86,7.0,200k - 225k
394415,2652.8701170000004,4.86,7.0,350k - 400k
394312,2652.8701170000004,4.86,7.0,150k - 175k
394308,2652.8701170000004,4.86,7.0,150k - 175k
394938,2652.8701170000004,4.86,7.0,125k - 150k
394908,2652.8701170000004,4.86,7.0,225k - 250k
394357,2652.8701170000004,4.86,7.0,125k - 150k
394753,2652.8701170000004,4.86,7.0,125k - 150k
394653,2652.8701170000004,4.86,7.0,125k - 150k
394952,2652.8701170000004,4.86,7.0,350k - 400k
394318,2652.8701170000004,4.86,7.0,175k - 200k
394561,2652.8701170000004,4.86,7.0,125k - 150k
394367,2652.8701170000004,4.86,7.0,150k - 175k
394521,2652.8701170000004,4.86,7.0,125k - 150k
394843,2652.8701170000004,4.86,7.0,100k - 125k
394486,2652.8701170000004,4.86,7.0,125k - 150k
394648,2652.8701170000004,4.86,7.0,125k - 150k
394304,2652.8701170000004,4.86,7.0,100k - 125k
753906,2652.8701170000004,4.86,7.0,150k - 175k
394798,2652.8701170000004,4.86,7.0,150k - 175k
395134,2652.8701170000004,4.86,7.0,150k - 175k
394457,2652.8701170000004,4.86,7.0,175k - 200k
395143,2652.8701170000004,4.86,7.0,100k - 125k
394484,2652.8701170000004,4.86,7.0,200k - 225k
395235,2652.8701170000004,4.86,7.0,100k - 125k
395224,2652.8701170000004,4.86,7.0,100k - 125k
395115,2652.8701170000004,4.86,7.0,175k - 200k
394440,2652.8701170000004,4.86,7.0,125k - 150k
394399,2652.8701170000004,4.86,7.0,100k - 125k
395160,2652.8701170000004,4.86,7.0,100k - 125k
394816,2652.8701170000004,4.86,7.0,175k - 200k
394766,2652.8701170000004,4.86,7.0,100k - 125k
394931,2652.8701170000004,4.86,7.0,150k - 175k
394528,2652.8701170000004,4.86,7.0,100k - 125k
394531,2652.8701170000004,4.86,7.0,150k - 175k
394711,2652.8701170000004,4.86,7.0,125k - 150k
394352,2652.8701170000004,4.86,7.0,125k - 150k
394666,2652.8701170000004,4.86,7.0,150k - 175k
395006,2652.8701170000004,4.86,7.0,175k - 200k
394549,2652.8701170000004,4.86,7.0,175k - 200k
394995,2652.8701170000004,4.86,7.0,100k - 125k
395183,2652.8701170000004,4.86,7.0,225k - 250k
394746,2652.8701170000004,4.86,7.0,125k - 150k
395048,2652.8701170000004,4.86,7.0,150k - 175k
394927,2652.8701170000004,4.86,7.0,75k - 100k
394602,2652.8701170000004,4.86,7.0,225k - 250k
394405,2652.8701170000004,4.86,7.0,300k - 350k
394471,2652.8701170000004,4.86,7.0,125k - 150k
394645,2652.8701170000004,4.86,7.0,175k - 200k
394813,2652.8701170000004,4.86,7.0,100k - 125k
394346,2652.8701170000004,4.86,7.0,125k - 150k
394623,2652.8701170000004,4.86,7.0,125k - 150k
395246,2652.8701170000004,4.86,7.0,150k - 175k
395009,2652.8701170000004,4.86,7.0,125k - 150k
395007,2652.8701170000004,4.86,7.0,125k - 150k
395094,2652.8701170000004,4.86,7.0,100k - 125k
394546,2652.8701170000004,4.86,7.0,150k - 175k
395166,2652.8701170000004,4.86,7.0,250k - 275k
395153,2652.8701170000004,4.86,7.0,175k - 200k
394586,2652.8701170000004,4.86,7.0,125k - 150k
394309,2652.8701170000004,4.86,7.0,125k - 150k
394742,2652.8701170000004,4.86,7.0,150k - 175k
395091,2652.8701170000004,4.86,7.0,75k - 100k
395230,2652.8701170000004,4.86,7.0,75k - 100k
753899,2700.080078,4.8,7.3,350k - 400k
394463,2700.080078,4.8,7.3,175k - 200k
394514,2700.080078,4.8,7.3,125k - 150k
394974,2700.080078,4.8,7.3,200k - 225k
394692,2700.080078,4.8,7.3,125k - 150k
395209,2700.080078,4.8,7.3,300k - 350k
394856,2700.080078,4.8,7.3,125k - 150k
394347,2700.080078,4.8,7.3,125k - 150k
394404,2700.080078,4.8,7.3,300k - 350k
395057,2700.080078,4.8,7.3,350k - 400k
394532,2700.080078,4.8,7.3,75k - 100k
395025,2700.080078,4.8,7.3,175k - 200k
394976,2700.080078,4.8,7.3,125k - 150k
395078,2700.080078,4.8,7.3,275k - 300k
394865,2700.080078,4.8,7.3,175k - 200k
395056,2700.080078,4.8,7.3,300k - 350k
395121,2700.080078,4.8,7.3,125k - 150k
395148,2700.080078,4.8,7.3,100k - 125k
394358,2700.080078,4.8,7.3,225k - 250k
394530,2700.080078,4.8,7.3,225k - 250k
394982,2700.080078,4.8,7.3,100k - 125k
394998,2700.080078,4.8,7.3,225k - 250k
394458,2700.080078,4.8,7.3,150k - 175k
395045,2700.080078,4.8,7.3,200k - 225k
395055,2700.080078,4.8,7.3,125k - 150k
394943,2700.080078,4.8,7.3,100k - 125k
394466,2700.080078,4.8,7.3,125k - 150k
394475,2700.080078,4.8,7.3,100k - 125k
394735,2700.080078,4.8,7.3,125k - 150k
394775,2700.080078,4.8,7.3,125k - 150k
394492,2700.080078,4.8,7.3,125k - 150k
394705,2700.080078,4.8,7.3,100k - 125k
395059,2700.080078,4.8,7.3,450k - 500k
394355,2700.080078,4.8,7.3,175k - 200k
395194,2700.080078,4.8,7.3,200k - 225k
394902,2700.080078,4.8,7.3,150k - 175k
395005,2700.080078,4.8,7.3,200k - 225k
394862,2700.080078,4.8,7.3,150k - 175k
394714,2700.080078,4.8,7.3,125k - 150k
394849,2700.080078,4.8,7.3,100k - 125k
394935,2700.080078,4.8,7.3,125k - 150k
394807,2700.080078,4.8,7.3,125k - 150k
394669,2700.080078,4.8,7.3,200k - 225k
395022,2700.080078,4.8,7.3,175k - 200k
394910,2700.080078,4.8,7.3,150k - 175k
394425,2700.080078,4.8,7.3,125k - 150k
395012,2700.080078,4.8,7.3,175k - 200k
394388,2700.080078,4.8,7.3,150k - 175k
395053,2700.080078,4.8,7.3,175k - 200k
395031,2700.080078,4.8,7.3,100k - 125k
394640,2700.080078,4.8,7.3,100k - 125k
395167,2700.080078,4.8,7.3,150k - 175k
753924,2700.080078,4.8,7.3,400k - 450
395169,2700.080078,4.8,7.3,125k - 150k
394619,2700.080078,4.8,7.3,125k - 150k
395238,2700.080078,4.8,7.3,175k - 200k
394415,2700.080078,4.8,7.3,350k - 400k
394312,2700.080078,4.8,7.3,150k - 175k
394308,2700.080078,4.8,7.3,150k - 175k
394938,2700.080078,4.8,7.3,125k - 150k
394908,2700.080078,4.8,7.3,200k - 225k
394357,2700.080078,4.8,7.3,125k - 150k
394753,2700.080078,4.8,7.3,125k - 150k
394653,2700.080078,4.8,7.3,125k - 150k
394952,2700.080078,4.8,7.3,350k - 400k
394318,2700.080078,4.8,7.3,175k - 200k
394561,2700.080078,4.8,7.3,125k - 150k
394367,2700.080078,4.8,7.3,150k - 175k
394521,2700.080078,4.8,7.3,100k - 125k
394843,2700.080078,4.8,7.3,75k - 100k
394486,2700.080078,4.8,7.3,125k - 150k
394648,2700.080078,4.8,7.3,100k - 125k
394304,2700.080078,4.8,7.3,100k - 125k
753906,2700.080078,4.8,7.3,150k - 175k
394798,2700.080078,4.8,7.3,150k - 175k
395134,2700.080078,4.8,7.3,175k - 200k
394457,2700.080078,4.8,7.3,175k - 200k
395143,2700.080078,4.8,7.3,100k - 125k
394484,2700.080078,4.8,7.3,200k - 225k
395235,2700.080078,4.8,7.3,100k - 125k
395224,2700.080078,4.8,7.3,100k - 125k
395115,2700.080078,4.8,7.3,175k - 200k
394440,2700.080078,4.8,7.3,125k - 150k
394399,2700.080078,4.8,7.3,100k - 125k
395160,2700.080078,4.8,7.3,100k - 125k
394816,2700.080078,4.8,7.3,175k - 200k
394766,2700.080078,4.8,7.3,75k - 100k
394931,2700.080078,4.8,7.3,175k - 200k
394528,2700.080078,4.8,7.3,100k - 125k
394531,2700.080078,4.8,7.3,125k - 150k
394711,2700.080078,4.8,7.3,125k - 150k
394352,2700.080078,4.8,7.3,125k - 150k
394666,2700.080078,4.8,7.3,150k - 175k
395006,2700.080078,4.8,7.3,175k - 200k
394549,2700.080078,4.8,7.3,175k - 200k
394995,2700.080078,4.8,7.3,100k - 125k
395183,2700.080078,4.8,7.3,200k - 225k
394746,2700.080078,4.8,7.3,100k - 125k
395048,2700.080078,4.8,7.3,150k - 175k
394927,2700.080078,4.8,7.3,75k - 100k
394602,2700.080078,4.8,7.3,200k - 225k
394405,2700.080078,4.8,7.3,300k - 350k
394471,2700.080078,4.8,7.3,125k - 150k
394645,2700.080078,4.8,7.3,175k - 200k
394813,2700.080078,4.8,7.3,100k - 125k
394346,2700.080078,4.8,7.3,150k - 175k
394623,2700.080078,4.8,7.3,100k - 125k
395246,2700.080078,4.8,7.3,150k - 175k
395009,2700.080078,4.8,7.3,100k - 125k
395007,2700.080078,4.8,7.3,100k - 125k
395094,2700.080078,4.8,7.3,75k - 100k
394546,2700.080078,4.8,7.3,150k - 175k
395166,2700.080078,4.8,7.3,300k - 350k
395153,2700.080078,4.8,7.3,200k - 225k
394586,2700.080078,4.8,7.3,150k - 175k
394309,2700.080078,4.8,7.3,125k - 150k
394742,2700.080078,4.8,7.3,150k - 175k
395091,2700.080078,4.8,7.3,100k - 125k
395230,2700.080078,4.8,7.3,<75k
753899,2782.27002,4.95,8.1,350k - 400k
394463,2782.27002,4.95,8.1,175k - 200k
394514,2782.27002,4.95,8.1,125k - 150k
394974,2782.27002,4.95,8.1,200k - 225k
394692,2782.27002,4.95,8.1,125k - 150k
395209,2782.27002,4.95,8.1,300k - 350k
394856,2782.27002,4.95,8.1,125k - 150k
394347,2782.27002,4.95,8.1,100k - 125k
394404,2782.27002,4.95,8.1,275k - 300k
395057,2782.27002,4.95,8.1,350k - 400k
394532,2782.27002,4.95,8.1,75k - 100k
395025,2782.27002,4.95,8.1,175k - 200k
